sale_id,player,year,card_name,sport,grade,rarity,autograph,rookie_card,condition,sale_price,site,sale_date,baseline_psa9_value,value_note
RT-004919,LeBron James,2003,Topps Rookie,Basketball,9,Rare,No,Yes,Graded 9,960.53,Card Ladder,2026-06-29,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004926,LeBron James,2003,Topps Rookie,Basketball,9,Rare,No,Yes,Graded 9,936.93,eBay Sold,2026-07-01,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004900,LeBron James,2003,Topps Rookie,Basketball,9,Rare,No,Yes,Graded 9,912.64,PWCC,2026-07-02,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004939,LeBron James,2003,Topps Rookie,Basketball,9,Rare,No,Yes,Graded 9,755.03,Card Show,2026-07-04,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004953,LeBron James,2003,Topps Rookie,Basketball,9,Rare,No,Yes,Graded 9,979.79,eBay Sold,2026-07-09,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004936,LeBron James,2003,Topps Rookie,Basketball,9,Rare,No,Yes,Graded 9,750.29,eBay Sold,2026-07-11,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004940,LeBron James,2003,Topps Rookie,Basketball,9,Rare,No,Yes,Graded 9,678.58,eBay Sold,2026-07-11,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005010,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1745.74,eBay Sold,2026-02-01,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004991,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1502.06,eBay Sold,2026-02-13,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005002,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1583.16,Card Show,2026-02-16,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005035,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1787.17,eBay Sold,2026-02-16,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005007,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1569.08,130point,2026-02-17,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005008,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1632.01,130point,2026-02-20,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005013,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1906.06,130point,2026-02-20,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004979,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1919.13,Card Show,2026-02-21,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005005,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1707.31,eBay Sold,2026-02-21,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005011,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1707.72,Card Ladder,2026-02-21,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004972,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1486.03,130point,2026-02-24,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004977,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1605.13,Marketplace,2026-02-24,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005037,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1629.98,eBay Sold,2026-02-24,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004994,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1337.47,Marketplace,2026-03-04,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005028,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1300.45,Marketplace,2026-03-05,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004981,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1184.08,eBay Sold,2026-03-07,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005000,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1633.5,Marketplace,2026-03-10,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004973,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1922.17,130point,2026-03-17,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004993,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1676.61,eBay Sold,2026-03-17,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005001,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1561.44,Goldin,2026-03-21,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005018,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1787.29,eBay Sold,2026-03-22,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005027,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,2074.47,Card Show,2026-03-26,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005003,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1666.93,Marketplace,2026-03-28,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005039,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1511.75,Marketplace,2026-03-28,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004996,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1549.33,PWCC,2026-03-29,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004982,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1702.72,Card Ladder,2026-03-30,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004983,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1660.06,Card Ladder,2026-03-30,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004995,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1879.09,eBay Sold,2026-03-30,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005030,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1724.74,eBay Sold,2026-03-30,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004986,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1831.87,130point,2026-04-02,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005033,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1541.98,130point,2026-04-02,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004990,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1330.88,PWCC,2026-04-03,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005036,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1648.24,eBay Sold,2026-04-03,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005021,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1579.45,Marketplace,2026-04-04,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004984,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1390.01,130point,2026-04-06,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004997,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1792.69,PWCC,2026-04-14,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005012,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1520.52,eBay Sold,2026-04-19,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005032,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1638.09,eBay Sold,2026-04-20,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005025,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1720.3,Card Ladder,2026-04-22,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004980,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1657.78,PWCC,2026-04-25,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004978,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1493.25,eBay Sold,2026-04-27,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005016,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1617.98,eBay Sold,2026-05-03,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005034,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1323.37,Card Show,2026-05-04,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005026,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1736.52,eBay Sold,2026-05-05,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004976,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1547.62,130point,2026-05-25,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004974,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1683.56,Goldin,2026-05-26,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005004,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1373.55,eBay Sold,2026-05-26,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-005015,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1362.88,eBay Sold,2026-05-27,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004998,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1630.24,eBay Sold,2026-06-01,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004969,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1484.58,eBay Sold,2026-06-05,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-004975,LeBron James,2003,Topps Rookie,Basketball,10,Rare,No,Yes,Graded 10,1446.56,Marketplace,2026-06-06,900,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
